ticker,timestamp,price,volume,open,high,low
NVDA,2024-01-10 11:30:00-05:00,54.19199752807617,5140692,54.31450271606445,54.37999725341797,53.9849967956543
NVDA,2024-01-10 12:30:00-05:00,54.2130012512207,4551805,54.199989318847656,54.47999954223633,54.1400032043457
NVDA,2024-01-10 13:30:00-05:00,54.211997985839844,3873744,54.21245574951172,54.47999954223633,54.20100021362305
NVDA,2024-01-10 14:30:00-05:00,54.21149826049805,5463821,54.21070098876953,54.375999450683594,54.040000915527344
NVDA,2024-01-10 15:30:00-05:00,54.349998474121094,4504510,54.20800018310547,54.365997314453125,53.95200729370117
NVDA,2024-01-11 09:30:00-05:00,54.51850128173828,17617566,54.999000549316406,55.34600067138672,53.88199996948242
NVDA,2024-01-11 10:30:00-05:00,53.855010986328125,8414594,54.516998291015625,54.641990661621094,53.55999755859375
NVDA,2024-01-11 11:30:00-05:00,54.132598876953125,6339827,53.849998474121094,54.25999069213867,53.60599899291992
NVDA,2024-01-11 12:30:00-05:00,54.93300247192383,8134249,54.126220703125,55.099998474121094,54.126220703125
NVDA,2024-01-11 13:30:00-05:00,54.91899871826172,6505633,54.93199920654297,55.09699249267578,54.71100997924805
NVDA,2024-01-11 14:30:00-05:00,54.87662887573242,6188854,54.91899871826172,55.20000076293945,54.81500244140625
NVDA,2024-01-11 15:30:00-05:00,54.82999801635742,4360177,54.875,54.91804122924805,54.600013732910156
NVDA,2024-01-12 09:30:00-05:00,54.737998962402344,11140181,54.62000274658203,54.970001220703125,54.35499954223633
NVDA,2024-01-12 10:30:00-05:00,54.69501876831055,6475778,54.74500274658203,54.83599090576172,54.330078125
NVDA,2024-01-12 11:30:00-05:00,54.6140022277832,3950607,54.699501037597656,54.73698806762695,54.4904899597168
NVDA,2024-01-12 12:30:00-05:00,54.63005828857422,2322889,54.61433792114258,54.69915008544922,54.54999923706055
NVDA,2024-01-12 13:30:00-05:00,54.747772216796875,3694068,54.63800048828125,54.914268493652344,54.592933654785156
NVDA,2024-01-12 14:30:00-05:00,54.6250114440918,3220345,54.741058349609375,54.7650032043457,54.540000915527344
NVDA,2024-01-12 15:30:00-05:00,54.70800018310547,2230050,54.6345100402832,54.74799728393555,54.57999801635742
NVDA,2024-01-16 09:30:00-05:00,56.05500030517578,12991490,55.099998474121094,56.0620002746582,55.053497314453125
NVDA,2024-01-16 10:30:00-05:00,56.56928634643555,9227517,56.064002990722656,56.70000076293945,55.92103958129883
NVDA,2024-01-16 11:30:00-05:00,56.230987548828125,5781117,56.58100128173828,56.834991455078125,56.1609992980957
NVDA,2024-01-16 12:30:00-05:00,56.367042541503906,3592125,56.220001220703125,56.37999725341797,56.04999923706055
NVDA,2024-01-16 13:30:00-05:00,56.185997009277344,4001190,56.375999450683594,56.40800094604492,56.025001525878906
NVDA,2024-01-16 14:30:00-05:00,56.105377197265625,3099777,56.180999755859375,56.3599967956543,56.055015563964844
NVDA,2024-01-16 15:30:00-05:00,56.400001525878906,3168916,56.10700225830078,56.4010009765625,56.03001022338867
NVDA,2024-01-17 09:30:00-05:00,55.41599655151367,17761932,56.34699630737305,56.470680236816406,54.7400016784668
NVDA,2024-01-17 10:30:00-05:00,55.888999938964844,7057353,55.415000915527344,55.93198776245117,55.236000061035156
NVDA,2024-01-17 11:30:00-05:00,55.635498046875,4845749,55.89400100708008,56.01599884033203,55.586997985839844
NVDA,2024-01-17 12:30:00-05:00,55.61949920654297,3553640,55.63050079345703,55.84400177001953,55.5099983215332
NVDA,2024-01-17 13:30:00-05:00,56.04362869262695,3841246,55.61750030517578,56.06339645385742,55.529998779296875
NVDA,2024-01-17 14:30:00-05:00,55.72150802612305,5177424,56.04450225830078,56.2760009765625,55.68101119995117
NVDA,2024-01-17 15:30:00-05:00,56.051002502441406,3354610,55.73112106323242,56.19099807739258,55.67899703979492
NVDA,2024-01-18 09:30:00-05:00,57.17000198364258,13777044,57.2599983215332,57.52000045776367,56.88800048828125
NVDA,2024-01-18 10:30:00-05:00,57.52100372314453,6948543,57.17000198364258,57.59400177001953,57.05999755859375
NVDA,2024-01-18 11:30:00-05:00,57.01599884033203,6396026,57.52800369262695,57.599998474121094,56.840003967285156
NVDA,2024-01-18 12:30:00-05:00,56.28166961669922,5667125,57.0155029296875,57.095001220703125,56.10700225830078
NVDA,2024-01-18 13:30:00-05:00,56.96799850463867,5579463,56.28220748901367,57.0099983215332,56.264007568359375
NVDA,2024-01-18 14:30:00-05:00,56.944000244140625,4125095,56.97600173950195,57.05499267578125,56.74799728393555
NVDA,2024-01-18 15:30:00-05:00,57.09821319580078,3854374,56.95000076293945,57.18499755859375,56.840003967285156
NVDA,2024-01-19 09:30:00-05:00,57.89299774169922,13704085,57.9890022277832,58.0,57.224998474121094
NVDA,2024-01-19 10:30:00-05:00,58.24199676513672,6937273,57.8849983215332,58.28200149536133,57.771995544433594
NVDA,2024-01-19 11:30:00-05:00,58.8849983215332,8595532,58.24190139770508,58.900001525878906,58.17399978637695
NVDA,2024-01-19 12:30:00-05:00,58.987998962402344,5069151,58.8848991394043,59.0880012512207,58.74199676513672
NVDA,2024-01-19 13:30:00-05:00,58.97130584716797,5695504,58.98839569091797,59.18400192260742,58.884002685546875
NVDA,2024-01-19 14:30:00-05:00,59.14600372314453,5461776,58.97148895263672,59.20600128173828,58.83599853515625
NVDA,2024-01-19 15:30:00-05:00,59.5,5139940,59.14000701904297,59.5,59.0880012512207
NVDA,2024-01-22 09:30:00-05:00,59.251502990722656,16818994,59.75,60.33100128173828,59.17000198364258
NVDA,2024-01-22 10:30:00-05:00,59.939537048339844,8607466,59.2599983215332,59.9799919128418,59.06999969482422
NVDA,2024-01-22 11:30:00-05:00,59.85900115966797,4394654,59.93549728393555,60.05800247192383,59.569000244140625
NVDA,2024-01-22 12:30:00-05:00,59.76649856567383,3168102,59.85100173950195,59.94000244140625,59.70499801635742
NVDA,2024-01-22 13:30:00-05:00,59.94350051879883,3895400,59.7599983215332,60.10499954223633,59.74500274658203
NVDA,2024-01-22 14:30:00-05:00,59.9844970703125,2520995,59.95000076293945,60.0,59.85100555419922
NVDA,2024-01-22 15:30:00-05:00,59.665000915527344,2946422,59.98326873779297,59.990997314453125,59.650001525878906
NVDA,2024-01-23 09:30:00-05:00,59.42000198364258,10650804,59.56999969482422,59.637001037597656,58.584999084472656
NVDA,2024-01-23 10:30:00-05:00,59.486000061035156,4454181,59.417999267578125,59.7299919128418,59.30500030517578
NVDA,2024-01-23 11:30:00-05:00,59.487998962402344,2562631,59.49298858642578,59.654998779296875,59.37800216674805
NVDA,2024-01-23 12:30:00-05:00,59.5724983215332,1930547,59.47999954223633,59.67100143432617,59.452003479003906
NVDA,2024-01-23 13:30:00-05:00,59.37764358520508,2101189,59.57899856567383,59.584999084472656,59.29600143432617
NVDA,2024-01-23 14:30:00-05:00,59.709999084472656,3274760,59.321998596191406,59.766998291015625,59.29401397705078
NVDA,2024-01-23 15:30:00-05:00,59.871002197265625,2760311,59.7140007019043,59.909996032714844,59.628997802734375
NVDA,2024-01-24 09:30:00-05:00,61.9043083190918,15267540,60.30399703979492,62.0099983215332,59.9379997253418
NVDA,2024-01-24 10:30:00-05:00,61.63800048828125,7556754,61.89899826049805,62.00300216674805,61.404998779296875
NVDA,2024-01-24 11:30:00-05:00,62.13750076293945,4832062,61.63050079345703,62.209999084472656,61.58599853515625
NVDA,2024-01-24 12:30:00-05:00,62.659996032714844,8309747,62.14600372314453,62.8489990234375,62.13199996948242
NVDA,2024-01-24 13:30:00-05:00,61.78850173950195,6712153,62.67000198364258,62.72199630737305,61.649009704589844
NVDA,2024-01-24 14:30:00-05:00,61.22700119018555,7275934,61.790000915527344,62.23398971557617,61.209999084472656
NVDA,2024-01-24 15:30:00-05:00,61.35700225830078,3742686,61.228607177734375,61.66899871826172,61.17100143432617
NVDA,2024-01-25 09:30:00-05:00,62.60041046142578,13276254,62.150001525878906,62.638999938964844,61.85399627685547
NVDA,2024-01-25 10:30:00-05:00,62.3900032043457,5924704,62.611000061035156,62.71900177001953,62.224998474121094
NVDA,2024-01-25 11:30:00-05:00,61.92499923706055,5867831,62.3904914855957,62.55999755859375,61.70100021362305
NVDA,2024-01-25 12:30:00-05:00,61.527503967285156,5579607,61.926002502441406,61.989990234375,61.323997497558594
NVDA,2024-01-25 13:30:00-05:00,61.2760009765625,6446385,61.529998779296875,61.779998779296875,60.91602325439453
NVDA,2024-01-25 14:30:00-05:00,61.551002502441406,4941540,61.2760009765625,61.822998046875,61.21085739135742
NVDA,2024-01-25 15:30:00-05:00,61.64400100708008,2909986,61.548500061035156,61.73099899291992,61.4849967956543
NVDA,2024-01-26 09:30:00-05:00,61.3830680847168,12214046,60.959999084472656,61.413002014160156,60.572998046875
NVDA,2024-01-26 10:30:00-05:00,61.374000549316406,6120077,61.38350296020508,61.78300094604492,61.290000915527344
NVDA,2024-01-26 11:30:00-05:00,61.29664993286133,4887593,61.39099884033203,61.5629997253418,61.121002197265625
NVDA,2024-01-26 12:30:00-05:00,61.11124801635742,4008152,61.303497314453125,61.303497314453125,60.84099578857422
NVDA,2024-01-26 13:30:00-05:00,61.007362365722656,3409289,61.115997314453125,61.180999755859375,60.74300003051758
NVDA,2024-01-26 14:30:00-05:00,61.08599853515625,3768031,61.00777053833008,61.400001525878906,60.9010009765625
NVDA,2024-01-26 15:30:00-05:00,61.029998779296875,2640645,61.082000732421875,61.139991760253906,60.9218635559082
NVDA,2024-01-29 09:30:00-05:00,61.73834228515625,9502493,61.23200225830078,61.875,60.90700149536133
NVDA,2024-01-29 10:30:00-05:00,61.464599609375,4507985,61.733001708984375,61.834999084472656,61.29099655151367
NVDA,2024-01-29 11:30:00-05:00,61.6150016784668,3022677,61.46699905395508,61.698997497558594,61.37999725341797
NVDA,2024-01-29 12:30:00-05:00,61.60999298095703,1852068,61.62249755859375,61.697998046875,61.47199630737305
NVDA,2024-01-29 13:30:00-05:00,61.935638427734375,3144518,61.608177185058594,61.96900177001953,61.580650329589844
NVDA,2024-01-29 14:30:00-05:00,62.371253967285156,5001895,61.9398193359375,62.41599655151367,61.861000061035156
NVDA,2024-01-29 15:30:00-05:00,62.472999572753906,3483561,62.37000274658203,62.4890022277832,62.2869987487793
NVDA,2024-01-30 09:30:00-05:00,63.271995544433594,12550935,62.900001525878906,63.39899826049805,62.540992736816406
NVDA,2024-01-30 10:30:00-05:00,63.07899856567383,4905526,63.279998779296875,63.365989685058594,62.888999938964844
NVDA,2024-01-30 11:30:00-05:00,62.8738899230957,5032649,63.07849884033203,63.49300003051758,62.759002685546875
NVDA,2024-01-30 12:30:00-05:00,62.66699981689453,5254259,62.862998962402344,62.89600372314453,62.2599983215332
NVDA,2024-01-30 13:30:00-05:00,62.65095138549805,3638639,62.676002502441406,62.83698654174805,62.28300094604492
NVDA,2024-01-30 14:30:00-05:00,62.92960739135742,3575092,62.657928466796875,63.021995544433594,62.64099884033203
NVDA,2024-01-30 15:30:00-05:00,62.75300216674805,2673235,62.93499755859375,62.9900016784668,62.654998779296875
NVDA,2024-01-31 09:30:00-05:00,61.22100067138672,11412494,61.44000244140625,62.07500076293945,61.202003479003906
NVDA,2024-01-31 10:30:00-05:00,61.28900146484375,8058493,61.21699905395508,61.43400192260742,60.70000076293945
NVDA,2024-01-31 11:30:00-05:00,61.652000427246094,4267856,61.30699920654297,61.79399871826172,61.24699783325195
NVDA,2024-01-31 12:30:00-05:00,61.375999450683594,3293875,61.6554069519043,61.71599578857422,61.358001708984375
NVDA,2024-01-31 13:30:00-05:00,61.577064514160156,4146853,61.3822021484375,61.70600128173828,61.13300323486328
NVDA,2024-01-31 14:30:00-05:00,61.7130012512207,7668877,61.58150100708008,62.269020080566406,61.25499725341797
NVDA,2024-01-31 15:30:00-05:00,61.500999450683594,3390201,61.715003967285156,61.7400016784668,61.349998474121094
NVDA,2024-02-01 09:30:00-05:00,62.3089714050293,10325451,62.099998474121094,62.31999969482422,61.650001525878906
NVDA,2024-02-01 10:30:00-05:00,61.912559509277344,5487912,62.30939865112305,62.48200225830078,61.75699996948242
NVDA,2024-02-01 11:30:00-05:00,62.40700149536133,3858331,61.926002502441406,62.49699783325195,61.819000244140625
NVDA,2024-02-01 12:30:00-05:00,62.678001403808594,3850151,62.409996032714844,62.72999954223633,62.321998596191406
NVDA,2024-02-01 13:30:00-05:00,62.821998596191406,3402407,62.67499923706055,62.89899826049805,62.600013732910156
NVDA,2024-02-01 14:30:00-05:00,63.09450149536133,4088715,62.827003479003906,63.113990783691406,62.715003967285156
NVDA,2024-02-01 15:30:00-05:00,63.034996032714844,3016432,63.09600067138672,63.19099807739258,62.86800003051758
NVDA,2024-02-02 09:30:00-05:00,65.06800079345703,14432047,63.79999923706055,65.43599700927734,63.69000244140625
NVDA,2024-02-02 10:30:00-05:00,65.39240264892578,5225743,65.07575225830078,65.40699768066406,64.85200500488281
NVDA,2024-02-02 11:30:00-05:00,66.5719985961914,8179933,65.4000015258789,66.5719985961914,65.38690185546875
NVDA,2024-02-02 12:30:00-05:00,65.98350524902344,5693234,66.57499694824219,66.5999984741211,65.90399932861328
NVDA,2024-02-02 13:30:00-05:00,66.1500015258789,3898231,65.99099731445312,66.33098602294922,65.8169174194336
NVDA,2024-02-02 14:30:00-05:00,66.0885009765625,4251081,66.14900207519531,66.25399780273438,65.93000030517578
NVDA,2024-02-02 15:30:00-05:00,66.1500015258789,3290336,66.08799743652344,66.2750015258789,66.0
NVDA,2024-02-05 09:30:00-05:00,68.15972900390625,24109963,67.69999694824219,69.49699401855469,67.69999694824219
NVDA,2024-02-05 10:30:00-05:00,68.13899993896484,9631229,68.15399932861328,68.37000274658203,67.20500183105469
NVDA,2024-02-05 11:30:00-05:00,68.96099853515625,7254954,68.13499450683594,69.16999053955078,68.12699890136719
NVDA,2024-02-05 12:30:00-05:00,68.88249969482422,5901401,68.96500396728516,69.18000030517578,68.5
NVDA,2024-02-05 13:30:00-05:00,68.95050048828125,4500914,68.87186431884766,69.0,68.61442565917969
NVDA,2024-02-05 14:30:00-05:00,68.760009765625,7591983,68.95234680175781,69.3499984741211,68.0999984741211
NVDA,2024-02-05 15:30:00-05:00,69.31800079345703,5145660,68.7645034790039,69.4489974975586,68.70100402832031
NVDA,2024-02-06 09:30:00-05:00,67.93318176269531,20596167,69.62999725341797,69.75399017333984,67.38499450683594
NVDA,2024-02-06 10:30:00-05:00,67.96379089355469,7715868,67.93150329589844,68.38899993896484,67.41999816894531
NVDA,2024-02-06 11:30:00-05:00,66.84220123291016,10702101,67.97000122070312,68.03300476074219,66.30000305175781
NVDA,2024-02-06 12:30:00-05:00,66.93270111083984,6537650,66.84300231933594,67.12899780273438,66.50199890136719
NVDA,2024-02-06 13:30:00-05:00,67.53099822998047,7512084,66.94450378417969,67.67440795898438,66.92900848388672
NVDA,2024-02-06 14:30:00-05:00,68.15501403808594,8455480,67.54630279541016,68.47000122070312,67.53101348876953
NVDA,2024-02-06 15:30:00-05:00,68.21900177001953,4789079,68.16450500488281,68.40699768066406,67.80999755859375
NVDA,2024-02-07 09:30:00-05:00,69.27799987792969,15071810,68.31900024414062,69.43499755859375,67.5999984741211
NVDA,2024-02-07 10:30:00-05:00,68.8530044555664,7008373,69.27435302734375,69.4990005493164,68.62000274658203
NVDA,2024-02-07 11:30:00-05:00,69.15584564208984,4508981,68.86199951171875,69.39799499511719,68.80000305175781
NVDA,2024-02-07 12:30:00-05:00,69.45349884033203,4371427,69.15499877929688,69.49600219726562,68.91300201416016
NVDA,2024-02-07 13:30:00-05:00,69.4010009765625,3656838,69.45999908447266,69.57499694824219,69.28099822998047
NVDA,2024-02-07 14:30:00-05:00,70.17598724365234,6697421,69.40900421142578,70.197998046875,69.34500122070312
NVDA,2024-02-07 15:30:00-05:00,70.11599731445312,4395767,70.17598724365234,70.22000122070312,69.94000244140625
NVDA,2024-02-08 09:30:00-05:00,69.85399627685547,13273144,70.0739974975586,70.79399871826172,69.45500183105469
NVDA,2024-02-08 10:30:00-05:00,70.36830139160156,7392905,69.85099792480469,70.61000061035156,69.66999816894531
NVDA,2024-02-08 11:30:00-05:00,70.26509857177734,4057925,70.37750244140625,70.5739517211914,70.10800170898438
NVDA,2024-02-08 12:30:00-05:00,70.44099426269531,3602736,70.2625961303711,70.44099426269531,69.97200012207031
NVDA,2024-02-08 13:30:00-05:00,69.96199798583984,3836559,70.44099426269531,70.6500015258789,69.947998046875
NVDA,2024-02-08 14:30:00-05:00,69.9000015258789,3694404,69.95500183105469,70.08000183105469,69.70500183105469
NVDA,2024-02-08 15:30:00-05:00,69.63999938964844,3041024,69.90499877929688,70.0,69.55500030517578
NVDA,2024-02-09 09:30:00-05:00,71.11699676513672,13036372,70.53300476074219,71.24800109863281,70.21199798583984
NVDA,2024-02-09 10:30:00-05:00,71.43449401855469,7560127,71.10887908935547,71.81400299072266,70.98100280761719
NVDA,2024-02-09 11:30:00-05:00,71.6364974975586,4171127,71.447998046875,71.72000122070312,71.2719955444336
NVDA,2024-02-09 12:30:00-05:00,71.77050018310547,3221056,71.63899993896484,71.80000305175781,71.5250015258789
NVDA,2024-02-09 13:30:00-05:00,71.95598602294922,4905651,71.7750015258789,72.05999755859375,71.71099853515625
NVDA,2024-02-09 14:30:00-05:00,71.93400573730469,4033769,71.94990539550781,72.0270004272461,71.77100372314453
NVDA,2024-02-09 15:30:00-05:00,72.13099670410156,4191234,71.94000244140625,72.18499755859375,71.83000946044922
NVDA,2024-02-12 09:30:00-05:00,73.13642883300781,14869090,72.5999984741211,73.49600219726562,72.13999938964844
NVDA,2024-02-12 10:30:00-05:00,74.04798126220703,9483690,73.13041687011719,74.19999694824219,73.01300048828125
NVDA,2024-02-12 11:30:00-05:00,73.59041595458984,7362230,74.05084228515625,74.61100006103516,73.32000732421875
NVDA,2024-02-12 12:30:00-05:00,72.73200225830078,5298221,73.59477233886719,73.74500274658203,72.65601348876953
NVDA,2024-02-12 13:30:00-05:00,72.15553283691406,10989712,72.73200225830078,72.7405014038086,71.25
NVDA,2024-02-12 14:30:00-05:00,72.54000091552734,6803291,72.12800598144531,72.76300048828125,71.87999725341797
NVDA,2024-02-12 15:30:00-05:00,72.29199981689453,3337843,72.54019927978516,72.68000030517578,72.20399475097656
NVDA,2024-02-13 09:30:00-05:00,72.42500305175781,19665605,70.4000015258789,72.43000030517578,69.62000274658203
NVDA,2024-02-13 10:30:00-05:00,73.09000396728516,11474119,72.41950225830078,73.44999694824219,72.20999908447266
NVDA,2024-02-13 11:30:00-05:00,72.36000061035156,5635053,73.08979797363281,73.12998962402344,72.12800598144531
NVDA,2024-02-13 12:30:00-05:00,72.33300018310547,5234490,72.35780334472656,72.80900573730469,71.82499694824219
NVDA,2024-02-13 13:30:00-05:00,72.09700012207031,4309732,72.33399963378906,72.44896697998047,71.76100158691406
NVDA,2024-02-13 14:30:00-05:00,71.61557006835938,6172161,72.072998046875,72.46800231933594,71.3499984741211
NVDA,2024-02-13 15:30:00-05:00,72.19000244140625,4941467,71.62326049804688,72.19589233398438,71.4229965209961
NVDA,2024-02-14 09:30:00-05:00,74.11000061035156,14491978,73.2020034790039,74.23600006103516,73.00599670410156
NVDA,2024-02-14 10:30:00-05:00,72.51994323730469,9769137,74.09950256347656,74.14900207519531,71.93800354003906
NVDA,2024-02-14 11:30:00-05:00,72.86665344238281,5366858,72.52201843261719,72.90999603271484,72.18699645996094
NVDA,2024-02-14 12:30:00-05:00,72.89199829101562,4552996,72.88300323486328,73.0719985961914,72.44999694824219
NVDA,2024-02-14 13:30:00-05:00,73.09211730957031,4101939,72.89900207519531,73.17999267578125,72.64000701904297
NVDA,2024-02-14 14:30:00-05:00,73.39875030517578,4407749,73.09449005126953,73.47200012207031,73.00199890136719
NVDA,2024-02-14 15:30:00-05:00,73.85499572753906,4480436,73.38999938964844,73.90699768066406,73.38300323486328
NVDA,2024-02-15 09:30:00-05:00,73.06999969482422,14569301,73.86900329589844,73.9749984741211,72.4000015258789
NVDA,2024-02-15 10:30:00-05:00,73.12100219726562,6583038,73.0719985961914,73.4990005493164,72.70999908447266
NVDA,2024-02-15 11:30:00-05:00,73.1469955444336,4030155,73.11799621582031,73.26399993896484,72.71099853515625
NVDA,2024-02-15 12:30:00-05:00,73.30400085449219,3375388,73.15399932861328,73.375,73.04541015625
NVDA,2024-02-15 13:30:00-05:00,73.20899963378906,3694241,73.31400299072266,73.32899475097656,72.8604965209961
NVDA,2024-02-15 14:30:00-05:00,72.8530044555664,4022249,73.21006774902344,73.28300476074219,72.65999603271484
NVDA,2024-02-15 15:30:00-05:00,72.65699768066406,3272555,72.85900115966797,72.93699645996094,72.572998046875
NVDA,2024-02-16 09:30:00-05:00,73.23600006103516,16443451,74.0999984741211,74.4020004272461,72.50399780273438
NVDA,2024-02-16 10:30:00-05:00,73.84000396728516,6768419,73.23600006103516,74.01799774169922,72.80863952636719
NVDA,2024-02-16 11:30:00-05:00,73.90399932861328,4572035,73.86699676513672,74.13700103759766,73.69650268554688
NVDA,2024-02-16 12:30:00-05:00,73.26950073242188,4219312,73.91099548339844,73.94999694824219,73.04106140136719
NVDA,2024-02-16 13:30:00-05:00,73.78788757324219,4926030,73.26899719238281,74.09500122070312,73.24900817871094
NVDA,2024-02-16 14:30:00-05:00,73.35600280761719,4940793,73.79600524902344,73.92900085449219,73.01699829101562
NVDA,2024-02-16 15:30:00-05:00,72.60050201416016,4978004,73.35200500488281,73.39204406738281,72.5009994506836
NVDA,2024-02-20 09:30:00-05:00,68.3655014038086,24581853,71.5999984741211,71.90599822998047,68.21099853515625
NVDA,2024-02-20 10:30:00-05:00,68.64299774169922,10541057,68.36250305175781,69.19908905029297,67.90900421142578
NVDA,2024-02-20 11:30:00-05:00,68.30000305175781,7651911,68.61901092529297,68.63899993896484,67.73400115966797
NVDA,2024-02-20 12:30:00-05:00,68.27650451660156,5561737,68.30574798583984,68.45899963378906,67.86000061035156
NVDA,2024-02-20 13:30:00-05:00,68.63325500488281,5552768,68.28700256347656,68.87299346923828,67.947998046875
NVDA,2024-02-20 14:30:00-05:00,69.18560028076172,7421142,68.62214660644531,69.5989990234375,68.55400085449219
NVDA,2024-02-20 15:30:00-05:00,69.45700073242188,5456405,69.19300079345703,69.54199981689453,68.94599914550781
NVDA,2024-02-21 09:30:00-05:00,67.91200256347656,13298661,68.0,68.88800048828125,67.70001220703125
NVDA,2024-02-21 10:30:00-05:00,68.07099914550781,5318878,67.91200256347656,68.33499908447266,67.76599884033203
NVDA,2024-02-21 11:30:00-05:00,67.13029479980469,7946663,68.08100128173828,68.20800018310547,66.61299896240234
NVDA,2024-02-21 12:30:00-05:00,67.01100158691406,5478248,67.125,67.4229965209961,66.86949920654297
